ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
3378209,15090,21761,13375.42559,59,BAT1184694,16.91760033,A,B3,MORTGAGE,58267.66552,Not Verified,n,Debt consolidation,31.36071604,0,1,10,0,4235,56.90536085,29,w,5459.800291,0.044297455,2.229887119,1.03888111,0,INDIVIDUAL,22,0,18,37497,9072,0
6984635,15790,7999,22029.55989,58,BAT5924421,5.469488063,D,B4,OWN,68245.06093,Not Verified,n,Debt consolidation,30.8181306,0,0,8,0,4397,59.27539746,16,f,2081.790991,0.049689382,7.415667261,0.858069649,0,INDIVIDUAL,62,0,38,113061,45532,1
9367487,14893,16662,18595.73159,58,BAT5547201,14.2023455,B,F4,RENT,60802.30899,Source Verified,n,Debt Consolidation,19.05602112,1,0,21,1,877,67.76655339,11,f,2987.123675,0.047569311,3.073736048,0.945944403,0,INDIVIDUAL,60,0,614,88819,46123,0
2865731,6384,17421,21371.15627,59,BAT1761981,9.473968981,C,C2,RENT,107361.4911,Source Verified,n,consolidate,30.1992758,1,0,13,0,10127,11.0883841,23,w,2748.953003,0.003678172,4.355502351,0.52624155,0,INDIVIDUAL,118,0,55,165109,26010,0
2437845,14689,21231,21109.78614,59,BAT2575549,10.22477653,C,C1,RENT,39902.90296,Source Verified,n,Credit card refinancing,30.7336391,0,0,10,0,7951,38.66753069,21,f,1814.992872,0.029225115,3.345868997,0.443846929,0,INDIVIDUAL,129,0,29,16303,9446,0
39774815,27855,16556,4271.609683,58,BAT224923,6.328984474,B,E5,RENT,21516.72716,Verified,n,Home improvement,8.959076282,0,0,14,0,5703,77.26465875,36,f,4178.264604,19.68290117,0.152275537,1.085547633,0,INDIVIDUAL,91,0,55,13022,11265,0
32589087,6871,10417,7619.163162,59,BAT3193689,11.14632262,D,D2,RENT,59802.92179,Source Verified,n,Debt consolidation,21.06360894,0,0,13,0,17098,64.4899564,22,w,5869.582088,0.05083936,0.398797812,1.17508105,0,INDIVIDUAL,109,0,37,199646,43622,0
12217509,7680,10052,8066.681694,59,BAT4694572,19.92617319,A,E1,RENT,87545.22409,Source Verified,n,Credit card refinancing,39.40690419,0,2,19,0,10353,87.21965016,17,w,252.9914387,0.002579259,8.417084093,0.755275205,0,INDIVIDUAL,64,0,26,79268,23136,0
10891723,7931,7646,10744.38312,58,BAT5547201,11.06407265,E,C1,MORTGAGE,94174.93184,Source Verified,n,Debt consolidation,32.21991252,0,0,19,0,9124,19.52035542,26,f,1011.256963,0.08928257,3.509373521,0.985974406,0,INDIVIDUAL,104,0,28,179664,3541,0
51506959,5523,8436,12323.17561,59,BAT2078974,13.42544871,C,A4,MORTGAGE,135492.0998,Verified,n,Credit card refinancing,14.97421758,0,0,16,0,13529,57.28467608,7,w,1885.985311,0.004798545,5.960571204,0.439854904,0,INDIVIDUAL,92,0,26,196774,31344,0
34416612,6997,5991,22459.60777,58,BAT5489674,12.52648681,B,C4,MORTGAGE,71039.08872,Not Verified,n,Debt consolidation,10.91354656,0,0,27,0,3862,79.9186151,6,w,3940.82265,0.110365604,8.52917012,0.161616823,0,INDIVIDUAL,90,0,29,27471,8833,0
46728780,19978,6607,31717.01764,59,BAT5489674,11.65312879,D,C1,MORTGAGE,94488.46311,Source Verified,n,Other,27.88590566,0,0,14,0,6845,28.30128201,24,w,1803.922614,0.034287756,3.889737905,1.493878835,0,INDIVIDUAL,55,0,14,29600,54864,0
37939439,4744,6811,6396.67389,58,BAT2575549,9.580024092,A,C1,MORTGAGE,72112.47007,Source Verified,n,Credit card refinancing,29.35838841,0,0,14,0,6619,72.45259804,20,w,1945.883979,0.037953694,2.546674983,0.047234375,0,INDIVIDUAL,43,0,34,217270,8455,0
13768728,32443,7897,19868.77211,59,BAT3193689,8.778863774,B,C2,MORTGAGE,49830.79794,Source Verified,n,Debt consolidation,19.31394376,2,0,22,0,7246,27.42341275,25,f,1637.503421,0.050805259,2.228774133,0.433646157,0,INDIVIDUAL,5,0,42,158669,37695,0
41603237,28157,25904,15908.9142,36,BAT2078974,12.43846112,B,C2,MORTGAGE,59041.33952,Source Verified,n,Debt consolidation,7.89929638,5,0,12,1,8672,49.53182354,11,w,327.7409414,0.056127839,4.942338025,0.690301682,0,INDIVIDUAL,59,0,24,23659,50754,0
66603066,7311,16617,9790.44268,59,BAT2136391,8.448646749,C,C5,RENT,57855.49969,Source Verified,n,Debt Consolidation,35.87099925,0,0,28,1,17583,76.0674609,27,w,334.2057833,0.044983073,4.880192044,0.462529418,0,INDIVIDUAL,105,0,41,163145,13685,0
36742901,9364,6042,13392.29371,36,BAT4808022,7.822964492,B,B4,MORTGAGE,71169.03072,Source Verified,n,Credit card refinancing,23.10812093,0,0,10,0,17490,70.87008505,10,f,1601.556809,0.034666209,3.029204545,0.047358238,0,INDIVIDUAL,70,0,16,239458,21788,0
1326514,25210,25642,8694.392414,59,BAT3461431,6.397663614,B,C1,MORTGAGE,72714.79178,Verified,n,Credit card refinancing,16.38371134,0,1,8,0,68741,42.70014187,16,w,506.775424,0.012771669,0.074806147,0.832056025,0,INDIVIDUAL,61,0,27,213946,32271,0
47225312,16189,20405,19537.48395,59,BAT2252229,7.254559531,C,B5,RENT,122203.7325,Not Verified,n,Home improvement,39.39022587,0,0,7,0,4666,33.44263027,5,w,2062.473843,0.111216168,3.470409649,0.201810223,0,INDIVIDUAL,121,0,37,185695,8260,0
60377535,20247,22241,24341.54276,59,BAT3461431,19.37274434,A,D4,MORTGAGE,70997.57399,Not Verified,n,Credit card refinancing,29.52847788,0,0,15,0,4222,60.90032051,25,f,715.089253,20.25388754,3.463908653,0.712706848,0,INDIVIDUAL,33,0,30,3381,11378,0
15522132,23187,25471,10012.82611,59,BAT2803411,12.15431504,B,A3,RENT,24875.47056,Source Verified,n,Debt consolidation,20.04542612,0,0,12,0,397,54.43173539,36,w,352.2526591,0.09076366,6.639031038,0.466131869,0,INDIVIDUAL,92,0,27,39956,19311,0
7795151,31232,31862,16179.81295,59,BAT3193689,6.625834121,B,F2,OWN,163214.5066,Source Verified,n,Debt consolidation,23.85543835,1,0,14,1,1947,25.62626246,17,w,75.80853512,0.022328208,4.577496137,0.815288659,0,INDIVIDUAL,18,0,30,162657,12676,0
59060302,22704,26963,9631.546354,59,BAT4694572,6.053034744,B,C1,RENT,48869.72455,Source Verified,n,Other,33.45926799,1,1,13,0,4015,67.88334995,4,w,2776.726429,0.026451175,5.8637567,0.926898204,0,INDIVIDUAL,43,0,30,13677,32621,1
14220955,15625,34935,7574.711317,59,BAT2428731,13.74520686,D,C3,OWN,55000.38407,Not Verified,n,Credit card refinancing,32.50468689,0,0,7,0,11003,22.75292117,18,w,66.46404536,0.04416657,0.422990133,0.901876128,0,INDIVIDUAL,96,0,3,22277,13005,0
36346175,10111,11422,13014.74016,59,BAT4722912,13.12018217,F,B2,MORTGAGE,82379.63409,Source Verified,n,Debt consolidation,23.12250007,0,0,12,0,5582,72.03506032,27,f,429.5565541,0.02511497,1.645979932,1.351411303,0,INDIVIDUAL,35,0,48,100973,5934,1
2830856,24440,25201,34504.37851,59,BAT2803411,9.806195743,B,A4,MORTGAGE,65852.9537,Verified,n,Debt consolidation,34.30839691,0,0,17,1,15604,49.65599578,8,f,3176.226865,0.041148821,8.682439562,0.628482833,0,INDIVIDUAL,21,0,34,201539,11283,1
15350815,32394,20742,26521.65638,59,BAT2575549,11.20526848,A,F2,MORTGAGE,70480.91274,Source Verified,n,Credit card refinancing,33.1918754,0,0,13,1,7290,52.62823975,33,f,1407.439394,0.017251819,2.709115885,0.062222349,0,INDIVIDUAL,148,0,10,28183,38038,0
14337350,3899,22247,28993.45579,59,BAT2078974,14.82678951,B,A3,MORTGAGE,62165.54189,Source Verified,n,Credit card refinancing,38.3385357,0,0,13,0,6762,74.44902821,36,w,1195.643331,0.07059907,5.729347883,1.339597182,0,INDIVIDUAL,121,0,36,65032,29573,0
53582483,17921,9077,9670.066475,59,BAT1104812,8.936618152,C,D2,MORTGAGE,80703.87892,Verified,n,Debt consolidation,32.16534749,2,0,9,0,832,67.27685262,24,f,4442.813485,0.070207843,1.728364601,0.884692419,0,INDIVIDUAL,12,0,42,117090,4030,0
4292008,12200,6914,10614.83463,59,BAT2333412,16.63388986,A,B2,RENT,239969.8184,Source Verified,n,Credit card refinancing,18.75308319,7,0,22,2,12203,56.71249129,19,f,86.46121925,0.037249856,5.347397192,1.263991383,0,INDIVIDUAL,14,0,41,71939,5849,0
7069207,10818,7252,9442.376046,59,BAT3865626,13.25813791,B,E2,RENT,48296.10827,Source Verified,n,Debt consolidation,26.96021232,0,0,13,0,3772,30.89244895,30,w,3360.756194,0.09740666,0.980003761,0.2852145,0,INDIVIDUAL,79,0,51,149044,2068,0
10948544,14297,17968,11912.43918,58,BAT2803411,6.976714358,A,E3,MORTGAGE,150161.433,Not Verified,n,Credit card refinancing,17.19275666,0,0,10,0,3908,82.72951491,12,w,1014.451058,0.025268548,4.961203214,0.959250685,0,INDIVIDUAL,21,0,31,231235,69177,0
12701303,4632,20124,10165.91417,59,BAT5525466,14.82681229,A,E4,MORTGAGE,64020.52259,Not Verified,n,Credit card refinancing,23.95318507,0,0,9,0,288,93.16070532,15,w,884.9831341,0.071291408,4.473794638,0.878712576,0,INDIVIDUAL,10,0,26,101613,51996,0
6703404,3268,17694,33484.33771,36,BAT1930365,11.60049659,C,B2,MORTGAGE,98473.25308,Verified,n,Debt consolidation,33.30386102,1,0,24,0,10205,32.92123591,22,w,1305.55607,21.94715081,1.719682122,0.36334941,0,INDIVIDUAL,54,0,29,181813,87362,0
2738462,6645,11538,9797.557413,59,BAT4271519,10.10971801,B,D2,RENT,85139.16312,Not Verified,n,Credit card refinancing,26.8653702,0,0,9,0,3093,60.3331711,26,f,1048.378393,0.00404731,5.116556759,1.121375136,0,INDIVIDUAL,14,0,33,40640,18403,0
50370312,15395,23140,20230.76242,58,BAT5714674,14.07529899,D,C1,MORTGAGE,151123.536,Source Verified,n,Credit card refinancing,13.24416531,1,0,9,0,1465,70.14544538,21,w,3152.276373,0.004005355,1.784330664,0.242589544,0,INDIVIDUAL,44,0,57,60302,5254,0
31803245,15986,9872,7192.409612,58,BAT2428731,19.51042274,D,C1,RENT,89195.64574,Source Verified,n,Debt consolidation,10.55930743,1,0,14,0,6682,42.2183857,13,w,10223.21823,0.021168715,3.801731055,0.971749184,0,INDIVIDUAL,46,0,16,162855,24998,0
45149966,7252,15746,7152.832371,59,BAT1104812,13.70188514,B,B4,RENT,53240.13558,Verified,n,Credit card refinancing,18.36339706,0,2,14,0,565,42.76665885,22,f,2028.55001,0.01051569,1.617470586,0.381692684,0,INDIVIDUAL,55,0,46,31377,65025,1
45104218,29992,9830,25016.27881,58,BAT1761981,14.60727111,A,E4,OWN,217010.2529,Source Verified,n,Credit card refinancing,25.08697607,1,0,12,0,7808,56.22168103,15,w,682.9786362,0.012324824,5.734898298,0.600316639,0,INDIVIDUAL,49,0,8,54873,24951,0
40433011,8427,30857,34872.92965,58,BAT1930365,11.4061006,C,E4,MORTGAGE,75624.16403,Verified,n,Credit card refinancing,18.57695858,2,0,11,0,678,47.35053356,10,w,4574.309627,0.004838985,4.124074519,1.317505542,0,JOINT,115,0,22,61282,30298,0
33989111,2978,11160,31966.42726,59,BAT1780517,9.114472289,B,E1,MORTGAGE,74916.55047,Not Verified,n,Debt consolidation,27.50821163,0,0,10,0,1645,21.85505591,9,f,3383.426,0.001044922,4.193854187,0.657952234,0,INDIVIDUAL,114,0,21,169657,22569,0
52413506,14766,11726,19626.87835,59,BAT1761981,11.77421693,A,D4,OWN,248337.9702,Not Verified,n,Debt consolidation,17.77544939,2,0,11,0,1194,32.05475265,19,w,213.1253399,0.003676241,3.234779597,1.369460356,0,INDIVIDUAL,78,0,49,103449,8895,0
59363934,14912,10469,21244.56502,58,BAT5489674,8.158413973,C,C1,MORTGAGE,119167.7171,Source Verified,n,Debt consolidation,11.11857305,1,0,14,0,9126,28.19549993,4,w,2724.657772,0.026074799,1522.095645,0.374673035,0,INDIVIDUAL,59,0,27,182051,31489,0
45609895,15579,26724,13048.29482,59,BAT2558388,14.11463339,E,B1,RENT,75848.02772,Source Verified,n,Credit card refinancing,28.48096403,1,0,18,0,3884,72.44352772,25,w,493.5015047,0.045997237,2.279182313,0.756470987,0,INDIVIDUAL,10,0,11,189382,18251,1
36693514,26092,5467,3800.344006,59,BAT5489674,11.93440979,B,C3,OWN,65839.29018,Not Verified,n,Debt consolidation,18.43474423,1,0,9,0,4091,60.63887395,17,f,2398.646856,0.042556613,4.116933234,1.312840919,0,INDIVIDUAL,2,0,41,89794,11151,0
3760633,15597,5252,9323.367306,58,BAT2522922,8.031480492,A,D3,MORTGAGE,31423.49804,Source Verified,n,Debt Consolidation,31.34208491,0,3,13,0,6725,23.46097471,20,w,696.8554277,0.084932395,7.91990297,0.268143114,0,INDIVIDUAL,56,0,46,372263,3452,0
16242038,16075,8443,6228.760747,59,BAT2333412,11.85651353,C,C3,MORTGAGE,145753.7502,Verified,n,Credit card refinancing,16.29407452,1,0,11,0,12775,28.68559026,12,w,2374.194813,39.06426837,2.906424636,0.704348388,0,INDIVIDUAL,96,0,1353,34053,34443,0
30981883,5980,8084,31692.34632,59,BAT3726927,12.45990705,A,B3,MORTGAGE,50787.55719,Not Verified,n,Debt consolidation,16.59994116,0,0,36,0,13117,77.39307697,14,w,849.3436121,0.005996581,3.199413747,0.019098714,0,INDIVIDUAL,42,0,8,3347,41602,0
40347770,7511,5847,13162.85763,58,BAT2803411,22.49209789,D,C5,MORTGAGE,66235.24666,Source Verified,n,Credit card refinancing,17.87572678,0,0,10,0,7516,49.91277233,4,w,4787.868858,0.030662721,0.613068592,1.388873151,0,INDIVIDUAL,112,0,314,100631,21290,1
1795468,21671,11422,12240.09736,59,BAT4808022,6.309501159,B,A3,MORTGAGE,69603.03093,Source Verified,n,Debt Consolidation,34.59709316,0,1,16,0,6864,69.86033484,18,w,746.4342818,0.061487977,4.870499559,0.157715515,0,INDIVIDUAL,81,0,31,153083,39356,0
53604547,20431,20069,24502.01062,59,BAT4722912,6.29430952,C,C4,OWN,31395.57898,Source Verified,n,Home improvement,27.58893134,0,0,10,0,1917,3.819120381,6,f,97.39275661,0.023522514,0.025732308,1.438959177,0,INDIVIDUAL,94,0,32,182147,31323,1
17784459,21585,6489,30776.37715,58,BAT2136391,12.98322015,D,C1,MORTGAGE,103087.1805,Source Verified,n,Credit card refinancing,23.27968262,0,0,8,0,12671,14.34009525,7,w,1038.723836,0.026654625,1.066607658,1.059725647,0,INDIVIDUAL,82,0,15,293577,76442,0
59216366,16125,15701,26145.36488,59,BAT4808022,12.82729132,E,B4,MORTGAGE,36101.05325,Source Verified,n,Credit card refinancing,14.42887256,0,0,12,0,20283,29.01813202,10,w,611.8779487,0.074777452,1.776805662,0.619728034,0,INDIVIDUAL,12,0,13,34202,7884,0
42061419,9962,20944,10400.8754,58,BAT5924421,17.3248258,B,D5,MORTGAGE,35270.89012,Not Verified,n,Other,25.83721147,0,0,13,0,4929,80.68906628,19,w,2981.015114,0.094957939,4.77282304,0.474543195,0,INDIVIDUAL,142,0,41,285541,107918,0
4086154,15054,33721,12398.25224,59,BAT2833642,10.04167428,C,B5,MORTGAGE,65683.85604,Source Verified,n,Credit card refinancing,29.61990202,0,0,13,0,2292,54.92387625,16,w,2636.095124,0.043687502,1.526978909,1.032491748,0,INDIVIDUAL,11,0,10,443616,33500,0
32930118,11278,11374,26679.31846,59,BAT3873588,12.30850667,B,C2,RENT,85526.75202,Source Verified,n,Credit card refinancing,34.38703725,0,0,11,0,5387,55.85894725,19,f,2473.316993,0.06658379,3.390527023,0.544495362,0,INDIVIDUAL,66,0,52,67679,20140,0
32307843,30659,21377,26303.55994,58,BAT1104812,9.987746772,A,A4,RENT,75755.06624,Source Verified,n,Credit card refinancing,10.47180221,0,0,13,0,848,56.48273892,21,w,5576.775992,0.044334964,3.646913055,1.43678946,0,INDIVIDUAL,43,0,37,36895,6597,0
6296215,15529,8318,32464.90181,59,BAT2833642,12.50707944,D,B5,MORTGAGE,50732.15444,Verified,n,Debt Consolidation,15.34671728,7,0,14,0,16379,21.81228141,20,w,1689.294516,0.049519015,1.538332682,1.112259923,0,INDIVIDUAL,100,0,46,275706,29561,0
7156126,22008,6561,10763.16948,59,BAT2252229,10.14016161,C,B5,MORTGAGE,74428.49227,Source Verified,n,Debt consolidation,28.3592409,0,0,21,2,7488,6.949684284,21,f,2735.695746,0.07378697,6.711946816,0.983373358,0,INDIVIDUAL,152,0,22,34909,23062,0
42084131,31110,16360,14096.14803,59,BAT3726927,10.01191022,B,B5,MORTGAGE,82816.56451,Source Verified,n,Credit card refinancing,36.86506173,0,0,11,0,4805,36.9504071,22,w,554.955964,0.070838634,8.126945066,0.22025891,0,INDIVIDUAL,85,0,48,111629,7057,0
2058678,32814,32466,13586.1866,58,BAT2803411,10.63133771,C,C5,RENT,102061.6005,Not Verified,n,Credit card refinancing,6.530115218,0,0,10,1,26815,6.852932342,10,w,991.0405823,0.00354289,4.010121346,0.224472753,0,INDIVIDUAL,59,0,27,67625,6533,0
1874069,17527,14629,12424.45036,58,BAT1104812,10.8095063,C,B3,MORTGAGE,62407.97533,Verified,n,Credit card refinancing,34.25350911,0,0,8,0,6048,1.334591263,6,f,1395.412631,0.047977496,0.615622229,0.32810825,0,INDIVIDUAL,51,0,60,99755,1000,0
10861245,18941,11012,14181.36934,58,BAT4351734,6.084546511,D,A4,MORTGAGE,47190.18972,Not Verified,n,Other,23.49713749,0,0,20,0,8266,50.84306903,4,f,378.7528882,0.026156382,0.237210447,1.302552552,0,INDIVIDUAL,50,0,40,288512,35971,0
4089647,20437,6637,7533.140266,58,BAT3873588,10.09483051,A,B5,RENT,70523.40054,Source Verified,n,Credit card refinancing,17.89033451,0,0,12,0,4283,97.54847786,22,f,405.368054,0.080916316,2.97098596,1.172917049,0,INDIVIDUAL,73,0,46,35035,76269,0
13171443,15223,8064,5836.940989,58,BAT2136391,15.88478375,C,B2,MORTGAGE,94096.64842,Source Verified,n,Credit card refinancing,22.90738373,0,0,10,0,893,38.40266875,14,f,1044.045461,0.024600924,1.477784312,0.894882634,0,INDIVIDUAL,113,0,22,36008,45669,0
8129318,6733,13249,25033.2412,59,BAT2575549,18.62694883,F,B5,MORTGAGE,79085.05132,Not Verified,n,Debt Consolidation,18.77201101,1,2,15,0,29212,47.51001201,24,w,816.7678295,3.970888753,2.234529681,0.263667475,0,INDIVIDUAL,85,0,24,59996,6325,0
51765082,10951,15699,12540.29671,59,BAT4694572,12.43554501,C,F4,MORTGAGE,83238.64107,Verified,n,Debt consolidation,16.24598812,1,0,27,0,15397,87.99428591,16,f,397.7554591,0.005617697,3.103888532,1.008613083,0,INDIVIDUAL,74,0,44,7723,15919,0
41752867,30726,30203,13281.37189,59,BAT2428731,14.84608498,C,C5,MORTGAGE,162592.1407,Verified,n,Credit card refinancing,17.37233852,1,0,13,0,8328,39.03594949,11,w,9272.85548,0.045809906,1.48765901,1.159081459,0,INDIVIDUAL,142,0,35,72754,33381,0
31571519,13148,34944,8924.476747,58,BAT2136391,12.79681713,B,C5,RENT,102992.9645,Not Verified,n,Home improvement,23.60326879,2,0,17,0,1626,42.4342646,17,f,1340.15332,0.021415808,6.512906361,0.238807936,0,INDIVIDUAL,21,0,33,45674,36613,0
11345061,17975,7111,9347.609355,58,BAT2833642,12.67196348,C,A5,RENT,72204.6051,Source Verified,n,Home improvement,24.94068845,0,1,5,0,18046,47.1408414,7,f,7093.031694,0.034433153,2.414369972,1.361338206,0,INDIVIDUAL,47,0,11,136419,30979,0
9407085,3536,12542,6720.416572,59,BAT4271519,7.779091487,C,C4,MORTGAGE,42850.82656,Source Verified,n,Credit card refinancing,21.44157001,0,0,11,1,2851,22.84656844,4,w,799.0377922,0.064161366,5.303678755,0.976420222,0,INDIVIDUAL,19,0,20,81449,11510,0
5809673,13912,7724,25939.47927,58,BAT1467036,12.80344422,D,A1,RENT,50583.61458,Source Verified,n,Credit card refinancing,14.88229029,0,0,11,4,4115,72.4611368,15,f,2455.403907,0.010397668,1.352465336,1.418974618,0,INDIVIDUAL,31,0,34,155636,10989,0
13203704,18313,32597,5699.540301,59,BAT2558388,14.49630703,A,D1,MORTGAGE,127208.7743,Source Verified,n,Debt consolidation,12.06378682,0,0,11,0,912,62.75805243,20,f,1180.66679,17.13414649,4.301659592,1.07071828,0,INDIVIDUAL,10,0,41,196201,39379,0
46716387,23432,8972,25376.27758,59,BAT3726927,10.9948811,E,C1,RENT,109983.0362,Source Verified,n,Credit card refinancing,37.45765908,0,0,13,0,1823,12.16628802,7,w,333.6998476,0.026348219,8.036559585,0.651725525,0,INDIVIDUAL,92,0,5,153455,19539,0
2415656,4894,13293,15375.45742,59,BAT5525466,9.996528228,E,C4,MORTGAGE,48788.81351,Verified,n,Debt Consolidation,8.194081386,0,0,23,0,1465,63.51136631,19,f,3619.392433,0.005624693,6.32558732,1.371395979,0,INDIVIDUAL,29,0,20,36845,10379,0
57836081,30871,7374,25809.54259,59,BAT3873588,11.6740162,C,B1,MORTGAGE,148412.1738,Verified,n,Debt consolidation,17.94648411,1,0,12,0,2270,92.9630216,22,w,851.9598054,0.093980893,1.125626034,0.749851088,0,INDIVIDUAL,34,0,44,533545,9489,0
31920448,7457,15215,14107.21863,59,BAT5489674,10.4546768,F,C3,RENT,44145.06978,Source Verified,n,Other,26.91884468,0,0,14,0,3226,79.62607134,20,f,5168.55163,12.80223426,0.896400634,0.352572501,0,INDIVIDUAL,70,0,31,12561,8557,0
16549967,8852,16361,13310.22604,59,BAT5924421,10.67507819,A,A5,MORTGAGE,43888.18224,Source Verified,n,Credit card refinancing,18.29203429,0,0,15,0,9887,67.6962425,23,f,1409.920935,34.28022363,1.754237915,0.557796979,0,INDIVIDUAL,50,0,37,88625,39920,0
65403639,25317,32072,27054.12025,59,BAT5629144,14.26840852,A,C3,MORTGAGE,144050.0059,Source Verified,n,Credit card refinancing,19.73371754,1,0,12,0,2478,90.87323213,21,w,1015.934369,0.031539184,4.889495419,0.480087917,0,INDIVIDUAL,35,0,41,65113,14401,1
5335883,10206,11396,9312.742593,59,BAT3461431,14.23375017,C,D3,MORTGAGE,71776.52264,Source Verified,n,Debt consolidation,12.9012798,2,0,12,0,13309,26.13354042,18,w,1722.362542,0.058378643,0.509146663,1.080245228,0,INDIVIDUAL,84,0,36,57060,17641,0
46531426,34465,4017,9491.827591,59,BAT2136391,6.521253875,C,B5,MORTGAGE,64085.36069,Verified,n,Debt consolidation,30.32038116,1,0,16,0,2372,76.67738072,12,w,2454.434545,0.007136925,8.189865533,1.111021101,0,INDIVIDUAL,71,0,18,100646,21477,0
3715224,12642,12824,23706.94811,59,BAT2833642,10.50261849,C,B5,MORTGAGE,69307.87964,Source Verified,n,Credit card refinancing,38.20807781,0,0,7,0,69,50.38785848,14,f,1636.323286,0.096315664,0.595515352,0.594956557,0,INDIVIDUAL,135,0,59,192281,29305,0
7949831,33753,11547,12946.42525,59,BAT3193689,6.599136666,B,C5,MORTGAGE,187244.7298,Not Verified,n,Credit card payoff,26.03964291,0,0,15,0,6993,32.07605322,13,w,54.4691324,0.052295368,2.164572258,1.248065274,0,INDIVIDUAL,108,0,40,258812,47052,0
8160302,28544,31567,8374.856794,59,BAT4271519,9.965274371,B,D4,MORTGAGE,76350.92562,Source Verified,n,Credit card refinancing,24.33790418,0,0,12,0,1272,52.63517651,14,w,1368.796199,0.036699782,5.423529141,1.200160746,0,INDIVIDUAL,5,0,38,163367,3723,0
2970794,6596,13535,16747.40265,59,BAT3873588,8.773422474,D,B1,MORTGAGE,43117.45654,Not Verified,n,Debt consolidation,31.13457504,0,0,20,0,6094,61.75607396,18,f,553.3221632,0.036998628,2.682522013,1.293484694,0,INDIVIDUAL,35,0,33,72400,17844,0
11500956,34563,9344,11320.79016,59,BAT2558388,9.263018286,A,C4,RENT,289336.2817,Source Verified,n,Credit card refinancing,11.7225344,0,0,11,0,17504,48.89135318,23,f,322.0791879,0.057921906,2.34437397,0.326862284,0,INDIVIDUAL,107,0,7,56888,7806,0
63958340,21918,9447,12178.87312,58,BAT2252229,10.67324406,E,A2,RENT,44358.79608,Source Verified,n,Debt Consolidation,10.0126294,0,0,24,0,3116,91.22784714,14,f,1377.238087,0.016382984,2.274038846,1.296409065,0,INDIVIDUAL,8,0,20,66362,56439,0
60203734,19462,10633,8988.247538,36,BAT1930365,13.37004225,B,C2,RENT,67802.06234,Source Verified,n,Debt consolidation,35.68813295,0,0,10,0,31781,40.90951765,24,f,1506.166605,0.033125585,0.238499788,0.336098627,0,INDIVIDUAL,9,0,46,179295,35264,0
